Frequency (GHz)	DB(|S(1,1)|) : demo 1	DB(|S(2,1)|) : demo 1
6.62018	-20.8799	-0.0370053
6.62018	-20.8784	-0.0370181
6.62018	-20.8769	-0.0370309
6.62018	-20.8754	-0.0370438
6.62018	-20.8739	-0.0370566
6.62018	-20.8724	-0.0370695
6.62018	-20.8709	-0.0370824
6.62018	-20.8694	-0.0370952
6.62018	-20.8679	-0.0371081
6.62018	-20.8664	-0.037121
6.62018	-20.8649	-0.0371339
6.62018	-20.8634	-0.0371468
6.62018	-20.8619	-0.0371597
6.62018	-20.8604	-0.0371726
6.62018	-20.8589	-0.0371855
6.62019	-20.8574	-0.0371984
6.62019	-20.8559	-0.0372114
6.62019	-20.8544	-0.0372243
6.62019	-20.8529	-0.0372373
6.62019	-20.8514	-0.0372502
6.62019	-20.8499	-0.0372632
6.62019	-20.8484	-0.0372761
6.62019	-20.8469	-0.0372891
6.62019	-20.8454	-0.0373021
6.62019	-20.8439	-0.0373151
6.62019	-20.8424	-0.0373281
6.62019	-20.8409	-0.0373411
6.62019	-20.8394	-0.0373541
6.62019	-20.8379	-0.0373671
6.62019	-20.8364	-0.0373802
6.62019	-20.8349	-0.0373932
6.62019	-20.8334	-0.0374062
6.62019	-20.8319	-0.0374193
6.62019	-20.8304	-0.0374323
6.62019	-20.8289	-0.0374454
6.62019	-20.8274	-0.0374585
6.62019	-20.8259	-0.0374715
6.62019	-20.8244	-0.0374846
6.62019	-20.8229	-0.0374977
6.62019	-20.8214	-0.0375108
6.62019	-20.8199	-0.0375239
6.62019	-20.8184	-0.037537
6.62019	-20.8169	-0.0375502
6.62019	-20.8154	-0.0375633
6.62019	-20.8139	-0.0375764
6.62019	-20.8124	-0.0375896
6.62019	-20.8109	-0.0376027
6.62019	-20.8093	-0.0376159
6.62019	-20.8078	-0.037629
6.6202	-20.8063	-0.0376422
6.6202	-20.8048	-0.0376554
6.6202	-20.8033	-0.0376686
6.6202	-20.8018	-0.0376817
6.6202	-20.8003	-0.0376949
6.6202	-20.7988	-0.0377082
6.6202	-20.7973	-0.0377214
6.6202	-20.7958	-0.0377346
6.6202	-20.7943	-0.0377478
6.6202	-20.7927	-0.0377611
6.6202	-20.7912	-0.0377743
6.6202	-20.7897	-0.0377875
6.6202	-20.7882	-0.0378008
6.6202	-20.7867	-0.0378141
6.6202	-20.7852	-0.0378273
6.6202	-20.7837	-0.0378406
6.6202	-20.7822	-0.0378539
6.6202	-20.7806	-0.0378672
6.6202	-20.7791	-0.0378805
6.6202	-20.7776	-0.0378938
6.6202	-20.7761	-0.0379071
6.6202	-20.7746	-0.0379205
6.6202	-20.7731	-0.0379338
6.6202	-20.7716	-0.0379471
6.6202	-20.77	-0.0379605
6.6202	-20.7685	-0.0379738
6.6202	-20.767	-0.0379872
6.6202	-20.7655	-0.0380006
6.6202	-20.764	-0.0380139
6.6202	-20.7625	-0.0380273
6.6202	-20.7609	-0.0380407
6.6202	-20.7594	-0.0380541
6.6202	-20.7579	-0.0380675
6.62021	-20.7564	-0.0380809
6.62021	-20.7549	-0.0380943
6.62021	-20.7534	-0.0381078
6.62021	-20.7518	-0.0381212
6.62021	-20.7503	-0.0381347
6.62021	-20.7488	-0.0381481
6.62021	-20.7473	-0.0381616
6.62021	-20.7458	-0.038175
6.62021	-20.7442	-0.0381885
6.62021	-20.7427	-0.038202
6.62021	-20.7412	-0.0382155
6.62021	-20.7397	-0.038229
6.62021	-20.7381	-0.0382425
6.62021	-20.7366	-0.038256
6.62021	-20.7351	-0.0382695
6.62021	-20.7336	-0.038283
6.62021	-20.7321	-0.0382966
6.62021	-20.7305	-0.0383101
6.62021	-20.729	-0.0383236
6.62021	-20.7275	-0.0383372
6.62021	-20.726	-0.0383508
6.62021	-20.7244	-0.0383643
6.62021	-20.7229	-0.0383779
6.62021	-20.7214	-0.0383915
6.62021	-20.7199	-0.0384051
6.62021	-20.7183	-0.0384187
6.62021	-20.7168	-0.0384323
6.62021	-20.7153	-0.0384459
6.62021	-20.7138	-0.0384595
6.62021	-20.7122	-0.0384732
6.62021	-20.7107	-0.0384868
6.62021	-20.7092	-0.0385005
6.62021	-20.7076	-0.0385141
6.62022	-20.7061	-0.0385278
6.62022	-20.7046	-0.0385414
6.62022	-20.7031	-0.0385551
6.62022	-20.7015	-0.0385688
6.62022	-20.7	-0.0385825
6.62022	-20.6985	-0.0385962
6.62022	-20.6969	-0.0386099
6.62022	-20.6954	-0.0386236
6.62022	-20.6939	-0.0386373
6.62022	-20.6923	-0.0386511
6.62022	-20.6908	-0.0386648
6.62022	-20.6893	-0.0386786
6.62022	-20.6877	-0.0386923
6.62022	-20.6862	-0.0387061
6.62022	-20.6847	-0.0387198
6.62022	-20.6831	-0.0387336
6.62022	-20.6816	-0.0387474
6.62022	-20.6801	-0.0387612
6.62022	-20.6785	-0.038775
6.62022	-20.677	-0.0387888
6.62022	-20.6755	-0.0388026
6.62022	-20.6739	-0.0388164
6.62022	-20.6724	-0.0388303
6.62022	-20.6709	-0.0388441
6.62022	-20.6693	-0.038858
6.62022	-20.6678	-0.0388718
6.62022	-20.6663	-0.0388857
6.62022	-20.6647	-0.0388995
6.62022	-20.6632	-0.0389134
6.62022	-20.6617	-0.0389273
6.62022	-20.6601	-0.0389412
6.62022	-20.6586	-0.0389551
6.62022	-20.657	-0.038969
6.62022	-20.6555	-0.0389829
6.62023	-20.654	-0.0389968
6.62023	-20.6524	-0.0390108
6.62023	-20.6509	-0.0390247
6.62023	-20.6493	-0.0390387
6.62023	-20.6478	-0.0390526
6.62023	-20.6463	-0.0390666
6.62023	-20.6447	-0.0390806
6.62023	-20.6432	-0.0390945
6.62023	-20.6416	-0.0391085
6.62023	-20.6401	-0.0391225
6.62023	-20.6386	-0.0391365
6.62023	-20.637	-0.0391505
6.62023	-20.6355	-0.0391646
6.62023	-20.6339	-0.0391786
6.62023	-20.6324	-0.0391926
6.62023	-20.6308	-0.0392067
6.62023	-20.6293	-0.0392207
6.62023	-20.6277	-0.0392348
6.62023	-20.6262	-0.0392488
6.62023	-20.6247	-0.0392629
6.62023	-20.6231	-0.039277
6.62023	-20.6216	-0.0392911
