freq	dB(S(2,1))
5.59255425542607830E9	-9.05936480493118520E-4
5.59256425642617840E9	-9.07331932117600100E-4
5.59257425742627930E9	-9.08731724226624140E-4
5.59258425842637850E9	-9.10135875870716580E-4
5.59259425942647860E9	-9.11544406207473480E-4
5.59260426042657950E9	-9.12957334462021030E-4
5.59261426142667960E9	-9.14374680015741430E-4
5.59262426242677970E9	-9.15796462330083470E-4
5.59263426342687800E9	-9.17222700994785530E-4
5.59264426442697800E9	-9.18653415697976610E-4
5.59265426542707900E9	-9.20088626246431220E-4
5.59266426642718000E9	-9.21528352544350680E-4
5.59267426742728000E9	-9.22972614634834440E-4
5.59268426842738010E9	-9.24421432661304010E-4
5.59269426942748100E9	-9.25874826859785220E-4
5.59270427042757930E9	-9.27332817638959380E-4
5.59271427142768030E9	-9.28795425452855740E-4
5.59272427242778040E9	-9.30262670938767040E-4
5.59273427342787950E9	-9.31734574802482030E-4
5.59274427442798050E9	-9.33211157894475820E-4
5.59275427542808060E9	-9.34692441177118560E-4
5.59276427642818150E9	-9.36178445732392460E-4
5.59277427742828160E9	-9.37669192757068790E-4
5.59278427842838080E9	-9.39164703586819270E-4
5.59279427942848080E9	-9.40664999674034870E-4
5.59280428042858180E9	-9.42170102584931970E-4
5.59281428142868190E9	-9.43680034019805800E-4
5.59282428242878100E9	-9.45194815796635090E-4
5.59283428342888110E9	-9.46714469878087780E-4
5.59284428442898210E9	-9.48239018326191460E-4
5.59285428542908210E9	-9.49768483369844140E-4
5.59286428642918310E9	-9.51302887318980160E-4
5.59287428742928230E9	-9.52842252645583270E-4
5.59288428842938150E9	-9.54386601954752930E-4
5.59289428942948240E9	-9.55935957967345470E-4
5.59290429042958250E9	-9.57490343527689980E-4
5.59291429142968250E9	-9.59049781669168940E-4
5.59292429242978350E9	-9.60614295483056320E-4
5.59293429342988270E9	-9.62183908246788460E-4
5.59294429442998280E9	-9.63758643379597400E-4
5.59295429543008370E9	-9.65338524373076010E-4
5.59296429643018380E9	-9.66923574962843800E-4
5.59297429743028470E9	-9.68513818926982490E-4
5.59298429843038300E9	-9.70109280244203020E-4
5.59299429943048400E9	-9.71709982971362510E-4
5.59300430043058320E9	-9.73315951409347590E-4
5.59301430143068320E9	-9.74927209915973950E-4
5.59302430243078330E9	-9.76543783009181610E-4
5.59303430343088430E9	-9.78165695407540350E-4
5.59304430443098430E9	-9.79792971880764970E-4
5.59305430543108530E9	-9.81425637429097540E-4
5.59306430643118450E9	-9.83063717157933680E-4
5.59307430743128540E9	-9.84707236368477370E-4
5.59308430843138460E9	-9.86356220435260940E-4
5.59309430943148380E9	-9.88010694959486810E-4
5.59310431043158470E9	-9.89670685667766210E-4
5.59311431143168570E9	-9.91336218436227410E-4
5.59312431243178580E9	-9.93007319304983050E-4
5.59313431343188490E9	-9.94684014447269680E-4
5.59314431443198590E9	-9.96366330236957690E-4
5.59315431543208600E9	-9.98054293180076790E-4
5.59316431643218600E9	-9.99747929933140430E-4
5.59317431743228520E9	-1.00144726734172450E-3
5.59318431843238620E9	-1.00315233240188940E-3
5.59319431943248620E9	-1.00486315224474910E-3
5.59320432043258720E9	-1.00657975423195120E-3
5.59321432143268820E9	-1.00830216580522560E-3
5.59322432243278820E9	-1.01003041466769840E-3
5.59323432343288650E9	-1.01176452862476010E-3
5.59324432443298570E9	-1.01350453564771880E-3
5.59325432543308660E9	-1.01525046395963560E-3
5.59326432643318760E9	-1.01700234183858010E-3
5.59327432743328770E9	-1.01876019782402020E-3
5.59328432843338600E9	-1.02052406061073380E-3
5.59329432943348870E9	-1.02229395902566320E-3
5.59330433043358700E9	-1.02406992216872310E-3
5.59331433143368710E9	-1.02585197919966120E-3
5.59332433243378800E9	-1.02764015956084180E-3
5.59333433343388900E9	-1.02943449280268510E-3
5.59334433443398900E9	-1.03123500869650520E-3
5.59335433543409000E9	-1.03304173721232880E-3
5.59336433643419010E9	-1.03485470847260430E-3
5.59337433743429100E9	-1.03667395279559860E-3
5.59338433843438840E9	-1.03849950068961450E-3
5.59339433943448760E9	-1.04033138283852060E-3
5.59340434043458770E9	-1.04216963016733870E-3
5.59341434143468860E9	-1.04401427375061710E-3
5.59342434243479050E9	-1.04586534488187470E-3
5.59343434343488970E9	-1.04772287500223030E-3
5.59344434443499060E9	-1.04958689580842220E-3
5.59345434543509070E9	-1.05145743915539900E-3
5.59346434643519160E9	-1.05333453712286730E-3
5.59347434743529170E9	-1.05521822198828690E-3
5.59348434843538910E9	-1.05710852622301420E-3
5.59349434943549100E9	-1.05900548248458630E-3
5.59350435043559010E9	-1.06090912372184750E-3
5.59351435143569110E9	-1.06281948299073980E-3
5.59352435243579120E9	-1.06473659359125290E-3
5.59353435343589120E9	-1.06666048906357070E-3
5.59354435443598950E9	-1.06859120310319720E-3
5.59355435543609050E9	-1.07052876969790980E-3
5.59356435643619140E9	-1.07247322298888030E-3
5.59357435743629240E9	-1.07442459736229570E-3
5.59358435843639250E9	-1.07638292739438680E-3
5.59359435943649160E9	-1.07834824794208670E-3
5.59360436043659170E9	-1.08032059402343880E-3
5.59361436143669270E9	-1.08230000091018660E-3
5.59362436243679180E9	-1.08428650410751760E-3
5.59363436343689280E9	-1.08628013932899050E-3
5.59364436443699290E9	-1.08828094253511340E-3
5.59365436543709290E9	-1.09028894989573020E-3
5.59366436643719390E9	-1.09230419786910620E-3
5.59367436743729400E9	-1.09432672306979970E-3
5.59368436843739230E9	-1.09635656240175570E-3
5.59369436943749320E9	-1.09839375301972940E-3
5.59370437043759420E9	-1.10043833222898260E-3
5.59371437143769330E9	-1.10249033771964840E-3
5.59372437243779340E9	-1.10454980732465070E-3
5.59373437343789440E9	-1.10661677915955450E-3
5.59374437443799350E9	-1.10869129156951880E-3
5.59375437543809360E9	-1.11077338315919570E-3
5.59376437643819640E9	-1.11286309282070130E-3
5.59377437743829460E9	-1.11496045964488500E-3
5.59378437843839380E9	-1.11706552300909760E-3
5.59379437943849390E9	-1.11917832253089620E-3
5.59380438043859400E9	-1.12129889811723230E-3
5.59381438143869490E9	-1.12342728991912420E-3
5.59382438243879500E9	-1.12556353837409270E-3
5.59383438343889420E9	-1.12770768415311680E-3
5.59384438443899510E9	-1.12985976824068550E-3
5.59385438543909610E9	-1.13201983182291910E-3
5.59386438643919530E9	-1.13418791644477900E-3
5.59387438743929530E9	-1.13636406385961150E-3
5.59388438843939540E9	-1.13854831613523900E-3
5.59389438943949460E9	-1.14074071561345410E-3
5.59390439043959640E9	-1.14294130490133930E-3
5.59391439143969740E9	-1.14515012694649680E-3
5.59392439243979660E9	-1.14736722490298870E-3
5.59393439343989660E9	-1.14959264227118420E-3
5.59394439443999670E9	-1.15182642283892810E-3
5.59395439544009760E9	-1.15406861066900460E-3
5.59396439644019860E9	-1.15631925009913790E-3
5.59397439744029690E9	-1.15857838585386900E-3
5.59398439844039610E9	-1.16084606286613350E-3
5.59399439944049610E9	-1.16312232641903620E-3
5.59400440044059800E9	-1.16540722208026980E-3
5.59401440144069720E9	-1.16770079579470340E-3
5.59402440244079810E9	-1.17000309369920740E-3
5.59403440344089730E9	-1.17231416233772820E-3
5.59404440444099830E9	-1.17463404855134180E-3
5.59405440544109830E9	-1.17696279949175620E-3
5.59406440644119930E9	-1.17930046262131310E-3
5.59407440744129940E9	-1.18164708575831630E-3
5.59408440844139680E9	-1.18400271704328030E-3
5.59409440944149770E9	-1.18636740490420720E-3
5.59410441044159960E9	-1.18874119815689290E-3
5.59411441144169960E9	-1.19112414592777240E-3
5.59412441244179880E9	-1.19351629768381540E-3
5.59413441344189800E9	-1.19591770325760870E-3
5.59414441444199980E9	-1.19832841275187030E-3
5.59415441544209990E9	-1.20074847671884300E-3
5.59416441644219910E9	-1.20317794599730130E-3
5.59417441744230000E9	-1.20561687178874480E-3
5.59418441844240100E9	-1.20806530565643340E-3
5.59419441944249930E9	-1.21052329952635460E-3
5.59420442044260110E9	-1.21299090566407620E-3
5.59421442144270030E9	-1.21546817676830220E-3
5.59422442244280130E9	-1.21795516581945070E-3
5.59423442344289960E9	-1.22045192622046760E-3
5.59424442444300050E9	-1.22295851174571290E-3
5.59425442544310150E9	-1.22547497650334440E-3
5.59426442644320150E9	-1.22800137505105770E-3
5.59427442744330160E9	-1.23053776229385200E-3
5.59428442844339990E9	-1.23308419351586050E-3
5.59429442944350090E9	-1.23564072446040020E-3
5.59430443044360180E9	-1.23820741112550750E-3
5.59431443144370190E9	-1.24078431006967600E-3
5.59432443244380280E9	-1.24337147814276940E-3
5.59433443344390290E9	-1.24596897263551650E-3
5.59434443444400210E9	-1.24857685123321960E-3
5.59435443544410300E9	-1.25119517206397510E-3
5.59436443644420220E9	-1.25382399365720640E-3
5.59437443744430320E9	-1.25646337493112690E-3
5.59438443844440150E9	-1.25911337527278850E-3
5.59439443944450150E9	-1.26177405446768160E-3
5.59440444044460250E9	-1.26444547272770320E-3
5.59441444144470350E9	-1.26712769072877300E-3
5.59442444244480350E9	-1.26982076958865250E-3
5.59443444344490360E9	-1.27252477078303760E-3
5.59444444444500450E9	-1.27523975635581440E-3
5.59445444544510370E9	-1.27796578868662230E-3
5.59446444644520380E9	-1.28070293067603600E-3
5.59447444744530560E9	-1.28345124568576760E-3
5.59448444844540390E9	-1.28621079751359300E-3
5.59449444944550400E9	-1.28898165042903970E-3
5.59450445044560410E9	-1.29176386914541650E-3
5.59451445144570500E9	-1.29455751891819300E-3
5.59452445244580510E9	-1.29736266540515180E-3
5.59453445344590430E9	-1.30017937478116340E-3
5.59454445444600430E9	-1.30300771373240080E-3
5.59455445544610530E9	-1.30584774936471430E-3
5.59456445644620540E9	-1.30869954936180920E-3
5.59457445744630450E9	-1.31156318184057600E-3
5.59458445844640370E9	-1.31443871549961980E-3
5.59459445944650470E9	-1.31732621944758770E-3
5.59460446044660560E9	-1.32022576339413520E-3
5.59461446144670570E9	-1.32313741748500120E-3
5.59462446244680670E9	-1.32606125247272690E-3
5.59463446344690670E9	-1.32899733958162610E-3
5.59464446444700590E9	-1.33194575057433820E-3
5.59465446544710600E9	-1.33490655775954450E-3
5.59466446644720610E9	-1.33787983400161830E-3
5.59467446744730700E9	-1.34086565269940430E-3
5.59468446844740710E9	-1.34386408780165370E-3
5.59469446944750630E9	-1.34687521381956610E-3
5.59470447044760720E9	-1.34989910579399690E-3
5.59471447144770730E9	-1.35293583935236450E-3
5.59472447244780820E9	-1.35598549074530220E-3
5.59473447344790650E9	-1.35904813677722030E-3
5.59474447444800750E9	-1.36212385471853640E-3
5.59475447544810760E9	-1.36521272263842590E-3
5.59476447644820850E9	-1.36831481897755960E-3
5.59477447744830950E9	-1.37143022297054710E-3
5.59478447844840860E9	-1.37455901432476770E-3
5.59479447944850780E9	-1.37770127344702550E-3
5.59480448044860880E9	-1.38085708126030160E-3
5.59481448144870800E9	-1.38402651941111650E-3
5.59482448244880890E9	-1.38720967009303700E-3
5.59483448344890900E9	-1.39040661617205720E-3
5.59484448444900730E9	-1.39361744121361020E-3
5.59485448544910910E9	-1.39684222927520250E-3
5.59486448644920920E9	-1.40008106517358290E-3
5.59487448744931020E9	-1.40333403442397860E-3
5.59488448844940840E9	-1.40660122310314550E-3
5.59489448944950940E9	-1.40988271797764190E-3
5.59490449044960950E9	-1.41317860654627210E-3
5.59491449144971040E9	-1.41648897692724460E-3
5.59492449244981140E9	-1.41981391798162740E-3
5.59493449344991060E9	-1.42315351925258880E-3
5.59494449445001150E9	-1.42650787094225210E-3
5.59495449545011250E9	-1.42987706399657410E-3
5.59496449645021170E9	-1.43326119008509360E-3
5.59497449745031170E9	-1.43666034161829480E-3
5.59498449845041000E9	-1.44007461166659320E-3
5.59499449945051100E9	-1.44350409410501210E-3
5.59500450045061190E9	-1.44694888348780280E-3
5.59501450145071200E9	-1.45040907514778890E-3
5.59502450245081300E9	-1.45388476524555930E-3
5.59503450345090950E9	-1.45737605061997510E-3
5.59504450445101040E9	-1.46088302889426760E-3
5.59505450545111140E9	-1.46440579849822260E-3
5.59506450645121150E9	-1.46794445860838810E-3
5.59507450745131240E9	-1.47149910924741920E-3
5.59508450845141160E9	-1.47506985124164270E-3
5.59509450945151170E9	-1.47865678616319380E-3
5.59510451045161260E9	-1.48226001644286280E-3
5.59511451145171360E9	-1.48587964539035380E-3
5.59512451245181360E9	-1.48951577704768570E-3
5.59513451345191190E9	-1.49316851642067410E-3
5.59514451445201200E9	-1.49683796917029710E-3
5.59515451545211300E9	-1.50052424204672150E-3
5.59516451645221300E9	-1.50422744257584680E-3
5.59517451745231400E9	-1.50794767908438350E-3
5.59518451845241320E9	-1.51168506087346910E-3
5.59519451945251410E9	-1.51543969816755220E-3
5.59520452045261420E9	-1.51921170198901350E-3
5.59521452145271510E9	-1.52300118432406010E-3
5.59522452245281430E9	-1.52680825811501910E-3
5.59523452345291440E9	-1.53063303714941920E-3
5.59524452445301450E9	-1.53447563630208860E-3
5.59525452545311630E9	-1.53833617116285960E-3
5.59526452645321460E9	-1.54221475856126130E-3
5.59527452745331470E9	-1.54611151606595130E-3
5.59528452845341470E9	-1.55002656232711410E-3
5.59529452945351390E9	-1.55396001697905460E-3
5.59530453045361490E9	-1.55791200064502290E-3
5.59531453145371490E9	-1.56188263489574690E-3
5.59532453245381770E9	-1.56587204245391080E-3
5.59533453345391510E9	-1.56988034696750290E-3
5.59534453445401600E9	-1.57390767318343010E-3
5.59535453545411520E9	-1.57795414678548740E-3
5.59536453645421620E9	-1.58201989460558970E-3
5.59537453745431530E9	-1.58610504463631320E-3
5.59538453845441630E9	-1.59020972573962370E-3
5.59539453945451640E9	-1.59433406805486480E-3
5.59540454045461730E9	-1.59847820274606530E-3
5.59541454145471740E9	-1.60264226208681990E-3
5.59542454245481840E9	-1.60682637948151410E-3
5.59543454345491660E9	-1.61103068957914180E-3
5.59544454445501580E9	-1.61525532797624430E-3
5.59545454545511680E9	-1.61950043154966860E-3
5.59546454645521680E9	-1.62376613840545780E-3
5.59547454745531780E9	-1.62805258779108410E-3
5.59548454845541790E9	-1.63235992010896000E-3
5.59549454945551790E9	-1.63668827694537940E-3
5.59550455045561710E9	-1.64103780127692820E-3
5.59551455145571810E9	-1.64540863711458840E-3
5.59552455245581810E9	-1.64980092986543440E-3
5.59553455345591820E9	-1.65421482615227640E-3
5.59554455445601920E9	-1.65865047385707240E-3
5.59555455545612010E9	-1.66310802218748300E-3
5.59556455645621930E9	-1.66758762161033090E-3
5.59557455745631940E9	-1.67208942402907420E-3
5.59558455845641860E9	-1.67661358244141520E-3
5.59559455945651860E9	-1.68116025150644030E-3
5.59560456045661960E9	-1.68572958689454390E-3
5.59561456145671960E9	-1.69032174598285320E-3
5.59562456245682060E9	-1.69493688728424160E-3
5.59563456345691980E9	-1.69957517087943980E-3
5.59564456445701990E9	-1.70423675825307660E-3
5.59565456545711900E9	-1.70892181218566020E-3
5.59566456645722090E9	-1.71363049704197850E-3
5.59567456745732010E9	-1.71836297861388850E-3
5.59568456845742010E9	-1.72311942420134720E-3
5.59569456945752110E9	-1.72790000258734170E-3
5.59570457045762200E9	-1.73270488407069180E-3
5.59571457145772210E9	-1.73753424040432810E-3
5.59572457245782310E9	-1.74238824504414970E-3
5.59573457345792140E9	-1.74726707281530750E-3
5.59574457445801960E9	-1.75217090033274590E-3
5.59575457545812060E9	-1.75709990572728710E-3
5.59576457645822070E9	-1.76205426863406810E-3
5.59577457745832160E9	-1.76703417048287030E-3
5.59578457845842260E9	-1.77203979433030230E-3
5.59579457945852270E9	-1.77707132479808290E-3
5.59580458045862180E9	-1.78212894829874720E-3
5.59581458145872280E9	-1.78721285284950550E-3
5.59582458245882110E9	-1.79232322843587920E-3
5.59583458345892200E9	-1.79746026649376220E-3
5.59584458445902210E9	-1.80262416036661710E-3
5.59585458545912310E9	-1.80781510517045160E-3
5.59586458645922310E9	-1.81303329788835450E-3
5.59587458745932410E9	-1.81827893716795690E-3
5.59588458845942330E9	-1.82355222365902850E-3
5.59589458945952160E9	-1.82885335986784400E-3
5.59590459045962340E9	-1.83418255006460450E-3
5.59591459145972260E9	-1.83954000054869060E-3
5.59592459245982350E9	-1.84492591948760150E-3
5.59593459345992450E9	-1.85034051705007400E-3
5.59594459446002370E9	-1.85578400535882970E-3
5.59595459546012370E9	-1.86125659853013880E-3
5.59596459646022560E9	-1.86675851268443790E-3
5.59597459746032480E9	-1.87228996602544110E-3
5.59598459846042400E9	-1.87785117876298700E-3
5.59599459946052400E9	-1.88344237334550770E-3
5.59600460046062500E9	-1.88906377413210060E-3
5.59601460146072500E9	-1.89471560775617400E-3
5.59602460246082600E9	-1.90039810298270730E-3
5.59603460346092430E9	-1.90611149077000210E-3
5.59604460446102350E9	-1.91185600426197610E-3
5.59605460546112440E9	-1.91763187884701810E-3
5.59606460646122450E9	-1.92343935226892550E-3
5.59607460746132550E9	-1.92927866444848160E-3
5.59608460846142640E9	-1.93515005776415050E-3
5.59609460946152560E9	-1.94105377672994090E-3
5.59610461046162740E9	-1.94699006842078280E-3
5.59611461146172750E9	-1.95295918227288670E-3
5.59612461246182670E9	-1.95896137006929250E-3
5.59613461346192500E9	-1.96499688614147590E-3
5.59614461446202500E9	-1.97106598735200760E-3
5.59615461546212600E9	-1.97716893293156070E-3
5.59616461646222700E9	-1.98330598482906150E-3
5.59617461746232700E9	-1.98947740745321110E-3
5.59618461846242620E9	-1.99568346778728340E-3
5.59619461946252720E9	-2.00192443561002920E-3
5.59620462046262900E9	-2.00820058330471380E-3
5.59621462146272730E9	-2.01451218586685640E-3
5.59622462246282830E9	-2.02085952109040520E-3
5.59623462346292740E9	-2.02724286973945580E-3
5.59624462446302750E9	-2.03366251499557600E-3
5.59625462546312850E9	-2.04011874326613050E-3
5.59626462646322940E9	-2.04661184351490010E-3
5.59627462746332860E9	-2.05314210777042390E-3
5.59628462846342690E9	-2.05970983092925500E-3
5.59629462946352700E9	-2.06631531110901220E-3
5.59630463046362790E9	-2.07295884906870320E-3
5.59631463146372890E9	-2.07964074887622540E-3
5.59632463246382890E9	-2.08636131758815720E-3
5.59633463346392720E9	-2.09312086549478020E-3
5.59634463446403000E9	-2.09991970590500990E-3
5.59635463546413000E9	-2.10675815540492280E-3
5.59636463646422920E9	-2.11363653387997190E-3
5.59637463746433020E9	-2.12055516431823590E-3
5.59638463846443020E9	-2.12751437334964780E-3
5.59639463946453030E9	-2.13451449071454040E-3
5.59640464046463130E9	-2.14155584960513630E-3
5.59641464146473130E9	-2.14863878678614470E-3
5.59642464246483050E9	-2.15576364229770780E-3
5.59643464346492970E9	-2.16293075991938720E-3
5.59644464446503060E9	-2.17014048709688550E-3
5.59645464546513070E9	-2.17739317446558680E-3
5.59646464646523080E9	-2.18468917696755360E-3
5.59647464746533170E9	-2.19202885264874770E-3
5.59648464846543090E9	-2.19941256383390460E-3
5.59649464946553190E9	-2.20684067630668680E-3
5.59650465046563190E9	-2.21431355997141340E-3
5.59651465146573200E9	-2.22183158840842680E-3
5.59652465246583300E9	-2.22939513942683170E-3
5.59653465346593040E9	-2.23700459461117920E-3
5.59654465446603130E9	-2.24466033987903300E-3
5.59655465546613140E9	-2.25236276495241760E-3
5.59656465646623240E9	-2.26011226395203260E-3
5.59657465746633240E9	-2.26790923526322710E-3
5.59658465846643250E9	-2.27575408139134260E-3
5.59659465946653350E9	-2.28364720932347650E-3
5.59660466046663170E9	-2.29158903032692950E-3
5.59661466146673270E9	-2.29957996015566300E-3
5.59662466246683370E9	-2.30762041922590200E-3
5.59663466346693190E9	-2.31571083238757150E-3
5.59664466446703290E9	-2.32385162905552620E-3
5.59665466546713300E9	-2.33204324357903040E-3
5.59666466646723390E9	-2.34028611472575760E-3
5.59667466746733490E9	-2.34858068644867850E-3
5.59668466846743410E9	-2.35692740730061120E-3
5.59669466946753410E9	-2.36532673096286320E-3
5.59670467046763510E9	-2.37377911607744310E-3
5.59671467146773520E9	-2.38228502639373470E-3
5.59672467246783520E9	-2.39084493078976660E-3
5.59673467346793350E9	-2.39945930323850880E-3
5.59674467446803450E9	-2.40812862331723210E-3
5.59675467546813540E9	-2.41685337559311940E-3
5.59676467646823550E9	-2.42563405041428840E-3
5.59677467746833650E9	-2.43447114342273440E-3
5.59678467846843390E9	-2.44336515577238430E-3
5.59679467946853480E9	-2.45231659467416030E-3
5.59680468046863490E9	-2.46132597263303770E-3
5.59681468146873500E9	-2.47039380826995640E-3
5.59682468246883590E9	-2.47952062590903210E-3
5.59683468346893510E9	-2.48870695589979760E-3
5.59684468446903520E9	-2.49795333481984370E-3
5.59685468546913610E9	-2.50726030520479170E-3
5.59686468646923710E9	-2.51662841580784890E-3
5.59687468746933710E9	-2.52605822195388720E-3
5.59688468846943540E9	-2.53555028494821500E-3
5.59689468946953640E9	-2.54510517315508090E-3
5.59690469046963560E9	-2.55472346086144420E-3
5.59691469146973650E9	-2.56440572962750580E-3
5.59692469246983660E9	-2.57415256747072440E-3
5.59693469346993670E9	-2.58396456938872540E-3
5.59694469447003760E9	-2.59384233724072550E-3
5.59695469547013770E9	-2.60378648001193150E-3
5.59696469647023860E9	-2.61379761397471460E-3
5.59697469747033870E9	-2.62387636248130330E-3
5.59698469847043790E9	-2.63402335614040470E-3
5.59699469947053800E9	-2.64423923357162400E-3
5.59700470047063890E9	-2.65452464048145490E-3
5.59701470147073810E9	-2.66488023038877130E-3
5.59702470247083820E9	-2.67530666469437590E-3
5.59703470347093730E9	-2.68580461271679560E-3
5.59704470447103830E9	-2.69637475169720540E-3
5.59705470547113840E9	-2.70701776717284130E-3
5.59706470647123840E9	-2.71773435276489340E-3
5.59707470747133940E9	-2.72852521082491340E-3
5.59708470847143860E9	-2.73939105167383620E-3
5.59709470947153950E9	-2.75033259482813450E-3
5.59710471047163960E9	-2.76135056828515070E-3
5.59711471147174060E9	-2.77244570877208620E-3
5.59712471247184060E9	-2.78361876262104560E-3
5.59713471347193980E9	-2.79487048453925850E-3
5.59714471447203990E9	-2.80620163922303330E-3
5.59715471547214080E9	-2.81761300049454630E-3
5.59716471647224000E9	-2.82910535168975400E-3
5.59717471747234010E9	-2.84067948604149120E-3
5.59718471847244100E9	-2.85233620651369480E-3
5.59719471947254110E9	-2.86407632614495530E-3
5.59720472047264120E9	-2.87590066815863520E-3
5.59721472147274210E9	-2.88781006589645230E-3
5.59722472247284130E9	-2.89980536347941960E-3
5.59723472347294140E9	-2.91188741556779940E-3
5.59724472447304140E9	-2.92405708767381030E-3
5.59725472547314240E9	-2.93631525592641610E-3
5.59726472647324340E9	-2.94866280796668480E-3
5.59727472747334340E9	-2.96110064265953100E-3
5.59728472847344080E9	-2.97362967026559840E-3
5.59729472947354180E9	-2.98625081268066950E-3
5.59730473047364270E9	-2.99896500379084290E-3
5.59731473147374100E9	-3.01177318936081790E-3
5.59732473247384290E9	-3.02467632734760360E-3
5.59733473347394210E9	-3.03767538830972450E-3
5.59734473447404300E9	-3.05077135501962760E-3
5.59735473547414310E9	-3.06396522360219330E-3
5.59736473647424400E9	-3.07725800255387270E-3
5.59737473747434410E9	-3.09065071396417630E-3
5.59738473847444150E9	-3.10414439321009010E-3
5.59739473947454340E9	-3.11774008930936650E-3
5.59740474047464250E9	-3.13143886510501000E-3
5.59741474147474350E9	-3.14524179754815720E-3
5.59742474247484450E9	-3.15914997772050790E-3
5.59743474347494360E9	-3.17316451137767960E-3
5.59744474447504460E9	-3.18728651895525060E-3
5.59745474547514550E9	-3.20151713598093530E-3
5.59746474647524560E9	-3.21585751295715430E-3
5.59747474747534660E9	-3.23030881605491650E-3
5.59748474847544490E9	-3.24487222707646690E-3
5.59749474947554400E9	-3.25954894395914070E-3
5.59750475047564500E9	-3.27434018073706530E-3
5.59751475147574510E9	-3.28924716804116550E-3
5.59752475247584420E9	-3.30427115308403430E-3
5.59753475347594520E9	-3.31941340057091150E-3
5.59754475447604530E9	-3.33467519195526570E-3
5.59755475547614530E9	-3.35005782702411190E-3
5.59756475647624630E9	-3.36556262271659580E-3
5.59757475747634640E9	-3.38119091487622820E-3
5.59758475847644550E9	-3.39694405740616380E-3
5.59759475947654560E9	-3.41282342323522590E-3
5.59760476047664660E9	-3.42883040473696440E-3
5.59761476147674660E9	-3.44496641300842610E-3
5.59762476247684850E9	-3.46123287966008860E-3
5.59763476347694680E9	-3.47763125633485880E-3
5.59764476447704600E9	-3.49416301499307910E-3
5.59765476547714690E9	-3.51082964831040640E-3
5.59766476647724880E9	-3.52763267047027180E-3
5.59767476747734700E9	-3.54457361727912760E-3
5.59768476847744800E9	-3.56165404599228100E-3
5.59769476947754900E9	-3.57887553660515540E-3
5.59770477047764730E9	-3.59623969176308740E-3
5.59771477147774820E9	-3.61374813707920330E-3
5.59772477247784830E9	-3.63140252179479890E-3
5.59773477347794750E9	-3.64920451893902520E-3
5.59774477447804750E9	-3.66715582573654290E-3
5.59775477547814850E9	-3.68525816469723730E-3
5.59776477647825030E9	-3.70351328313441370E-3
5.59777477747835130E9	-3.72192295401529630E-3
5.59778477847844780E9	-3.74048897653466830E-3
5.59779477947854700E9	-3.75921317624185480E-3
5.59780478047864880E9	-3.77809740594626310E-3
5.59781478147874980E9	-3.79714354603156720E-3
5.59782478247884900E9	-3.81635350443994530E-3
5.59783478347894990E9	-3.83572921839097570E-3
5.59784478447905000E9	-3.85527265330468660E-3
5.59785478547915010E9	-3.87498580517459250E-3
5.59786478647925100E9	-3.89487069880291600E-3
5.59787478747935020E9	-3.91492939087503800E-3
5.59788478847944850E9	-3.93516396902542280E-3
5.59789478947954850E9	-3.95557655170235910E-3
5.59790479047965040E9	-3.97616929093667300E-3
5.59791479147975050E9	-3.99694437120124220E-3
5.59792479247985140E9	-4.01790401072296530E-3
5.59793479347995150E9	-4.03905046171324500E-3
5.59794479448005070E9	-4.06038601162116740E-3
5.59795479548015070E9	-4.08191298286621510E-3
5.59796479648025170E9	-4.10363373466457390E-3
5.59797479748035260E9	-4.12555066262104120E-3
5.59798479848045180E9	-4.14766619989645410E-3
5.59799479948055280E9	-4.16998281855458600E-3
5.59800480048065200E9	-4.19250302877595440E-3
5.59801480148075290E9	-4.21522938088784830E-3
5.59802480248085210E9	-4.23816446579189510E-3
5.59803480348095040E9	-4.26131091577275090E-3
5.59804480448105220E9	-4.28467140467390630E-3
5.59805480548115320E9	-4.30824865009190370E-3
5.59806480648125330E9	-4.33204541214650000E-3
5.59807480748135420E9	-4.35606449690991230E-3
5.59808480848145340E9	-4.38030875460492550E-3
5.59809480948155170E9	-4.40478108275346260E-3
5.59810481048165350E9	-4.42948442577953830E-3
5.59811481148175270E9	-4.45442177629197560E-3
5.59812481248185370E9	-4.47959617576609050E-3
5.59813481348195370E9	-4.50501071652601580E-3
5.59814481448205470E9	-4.53066854089723580E-3
5.59815481548215390E9	-4.55657284493533870E-3
5.59816481648225480E9	-4.58272687591141900E-3
5.59817481748235400E9	-4.60913393714085910E-3
5.59818481848245320E9	-4.63579738654173210E-3
5.59819481948255420E9	-4.66272063773266510E-3
5.59820482048265420E9	-4.68990716361237860E-3
5.59821482148275430E9	-4.71736049430747960E-3
5.59822482248285520E9	-4.74508422136382360E-3
5.59823482348295620E9	-4.77308199614308390E-3
5.59824482448305540E9	-4.80135753364375880E-3
5.59825482548315550E9	-4.82991461257478070E-3
5.59826482648325460E9	-4.85875707551793750E-3
5.59827482748335560E9	-4.88788883332226560E-3
5.59828482848345570E9	-4.91731386346715470E-3
5.59829482948355570E9	-4.94703621347177690E-3
5.59830483048365490E9	-4.97706000110220790E-3
5.59831483148375590E9	-5.00738941659424250E-3
5.59832483248385590E9	-5.03802872410825660E-3
5.59833483348395600E9	-5.06898226273165160E-3
5.59834483448405700E9	-5.10025444932333190E-3
5.59835483548415610E9	-5.13184977871257790E-3
5.59836483648425620E9	-5.16377282641444960E-3
