D:\data\Sietse\Toy_modelV1_1_0_Fixed_Port_Zoom1.son DE_EMBEDDED PPC_Dim_will_be_squared=51.0 read_gap=8.0 read_line=20.0 read_gap2=7.5 O_coupler=12.0 Box_w=250.0
FREQUENCY (GHz) DB[S21]
5.0589,-0.000196162
5.059,-0.000196176
5.0591,-0.000196191
5.0592,-0.000196205
5.0593,-0.000196219
5.0594,-0.000196233
5.0595,-0.000196248
5.0596,-0.000196262
5.0597,-0.000196276
5.0598,-0.00019629
5.0599,-0.000196305
5.06,-0.000196319
5.0601,-0.000196333
5.0602,-0.000196347
5.0603,-0.000196362
5.0604,-0.000196376
5.0605,-0.00019639
5.0606,-0.000196404
5.0607,-0.000196419
5.0608,-0.000196433
5.0609,-0.000196447
5.061,-0.000196462
5.0611,-0.000196476
5.0612,-0.00019649
5.0613,-0.000196505
5.0614,-0.000196519
5.0615,-0.000196533
5.0616,-0.000196548
5.0617,-0.000196562
5.0618,-0.000196576
5.0619,-0.000196591
5.062,-0.000196605
5.0621,-0.000196619
5.0622,-0.000196634
5.0623,-0.000196648
5.0624,-0.000196662
5.0625,-0.000196677
5.0626,-0.000196691
5.0627,-0.000196705
5.0628,-0.00019672
5.0629,-0.000196734
5.063,-0.000196749
5.0631,-0.000196763
5.0632,-0.000196777
5.0633,-0.000196792
5.0634,-0.000196806
5.0635,-0.000196821
5.0636,-0.000196835
5.0637,-0.000196849
5.0638,-0.000196864
5.0639,-0.000196878
5.064,-0.000196893
5.0641,-0.000196907
5.0642,-0.000196922
5.0643,-0.000196936
5.0644,-0.000196951
5.0645,-0.000196965
5.0646,-0.000196979
5.0647,-0.000196994
5.0648,-0.000197008
5.0649,-0.000197023
5.065,-0.000197037
5.0651,-0.000197052
5.0652,-0.000197066
5.0653,-0.000197081
5.0654,-0.000197095
5.0655,-0.00019711
5.0656,-0.000197124
5.0657,-0.000197139
5.0658,-0.000197153
5.0659,-0.000197168
5.066,-0.000197182
5.0661,-0.000197197
5.0662,-0.000197211
5.0663,-0.000197226
5.0664,-0.00019724
5.0665,-0.000197255
5.0666,-0.000197269
5.0667,-0.000197284
5.0668,-0.000197299
5.0669,-0.000197313
5.067,-0.000197328
5.0671,-0.000197342
5.0672,-0.000197357
5.0673,-0.000197371
5.0674,-0.000197386
5.0675,-0.000197401
5.0676,-0.000197415
5.0677,-0.00019743
5.0678,-0.000197444
5.0679,-0.000197459
5.068,-0.000197474
5.0681,-0.000197488
5.0682,-0.000197503
5.0683,-0.000197517
5.0684,-0.000197532
5.0685,-0.000197547
5.0686,-0.000197561
5.0687,-0.000197576
5.0688,-0.000197591
5.0689,-0.000197605
5.069,-0.00019762
5.0691,-0.000197634
5.0692,-0.000197649
5.0693,-0.000197664
5.0694,-0.000197678
5.0695,-0.000197693
5.0696,-0.000197708
5.0697,-0.000197723
5.0698,-0.000197737
5.0699,-0.000197752
5.07,-0.000197767
5.0701,-0.000197781
5.0702,-0.000197796
5.0703,-0.000197811
5.0704,-0.000197825
5.0705,-0.00019784
5.0706,-0.000197855
5.0707,-0.00019787
5.0708,-0.000197884
5.0709,-0.000197899
5.071,-0.000197914
5.0711,-0.000197929
5.0712,-0.000197943
5.0713,-0.000197958
5.0714,-0.000197973
5.0715,-0.000197988
5.0716,-0.000198002
5.0717,-0.000198017
5.0718,-0.000198032
5.0719,-0.000198047
5.072,-0.000198061
5.0721,-0.000198076
5.0722,-0.000198091
5.0723,-0.000198106
5.0724,-0.000198121
5.0725,-0.000198135
5.0726,-0.00019815
5.0727,-0.000198165
5.0728,-0.00019818
5.0729,-0.000198195
5.073,-0.00019821
5.0731,-0.000198224
5.0732,-0.000198239
5.0733,-0.000198254
5.0734,-0.000198269
5.0735,-0.000198284
5.0736,-0.000198299
5.0737,-0.000198314
5.0738,-0.000198328
5.0739,-0.000198343
5.074,-0.000198358
5.0741,-0.000198373
5.0742,-0.000198388
5.0743,-0.000198403
5.0744,-0.000198418
5.0745,-0.000198433
5.0746,-0.000198448
5.0747,-0.000198462
5.0748,-0.000198477
5.0749,-0.000198492
5.075,-0.000198507
5.0751,-0.000198522
5.0752,-0.000198537
5.0753,-0.000198552
5.0754,-0.000198567
5.0755,-0.000198582
5.0756,-0.000198597
5.0757,-0.000198612
5.0758,-0.000198627
5.0759,-0.000198642
