 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 10/28/2021 11:22:07
File Marker Date: 10/27/2021 16:23:57
PPC_Dim_will_be_squared = 51.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 7.5
O_coupler = 12.0
Box_w = 250.0
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S21],ANG[S21],DB[S22],ANG[S22]
5.431544700000001,-0.500592451389,-165.5430755938,-9.630945965810,-75.20137635489,-9.630945965810,-75.20137635489,-0.500592450989,-164.8599239905
5.431544800000000,-0.498731418006,-165.5782325464,-9.646209167070,-75.23653291903,-9.646209167070,-75.23653291903,-0.498731417605,-164.8950805676
5.431544900000000,-0.496873240583,-165.6134048871,-9.661509213290,-75.27170487254,-9.661509213290,-75.27170487254,-0.496873240183,-164.9302525329
5.431545000000001,-0.495017923409,-165.6485925999,-9.676846243535,-75.30689219572,-9.676846243535,-75.30689219572,-0.495017923008,-164.9654398701
5.431545100000000,-0.493165470666,-165.6837956680,-9.692220397533,-75.34209487065,-9.692220397533,-75.34209487065,-0.493165470265,-165.0006425628
5.431545200000000,-0.491315885952,-165.7190140742,-9.707631815540,-75.37731289053,-9.707631815540,-75.37731289053,-0.491315885551,-165.0358605935
5.431545300000001,-0.489469174037,-165.7542478032,-9.723080639581,-75.41254622613,-9.723080639581,-75.41254622613,-0.489469173636,-165.0710939470
5.431545400000000,-0.487625338666,-165.7894968376,-9.738567011530,-75.44779486761,-9.738567011530,-75.44779486761,-0.487625338264,-165.1063426059
5.431545500000000,-0.485784384157,-165.8247611610,-9.754091074602,-75.48305879411,-9.754091074602,-75.48305879411,-0.485784383755,-165.1416065538
5.431545600000001,-0.483946314117,-165.8600407558,-9.769652972350,-75.51833799833,-9.769652972350,-75.51833799833,-0.483946313715,-165.1768857731
5.431545700000000,-0.482111133155,-165.8953356060,-9.785252849854,-75.55363245361,-9.785252849854,-75.55363245361,-0.482111132753,-165.2121802478
5.431545800000000,-0.480278845044,-165.9306456941,-9.800890852467,-75.58894214926,-9.800890852467,-75.58894214926,-0.480278844642,-165.2474899604
5.431545900000001,-0.478449454223,-165.9659710040,-9.816567126976,-75.62426706167,-9.816567126976,-75.62426706167,-0.478449453821,-165.2828148948
5.431546000000000,-0.476622964397,-166.0013115176,-9.832281820278,-75.65960718129,-9.832281820278,-75.65960718129,-0.476622963994,-165.3181550329
5.431546100000000,-0.474799380085,-166.0366672190,-9.848035081025,-75.69496248271,-9.848035081025,-75.69496248271,-0.474799379682,-165.3535103588
5.431546200000001,-0.472978704831,-166.0720380896,-9.863827057611,-75.73033295931,-9.863827057611,-75.73033295931,-0.472978704428,-165.3888808539
5.431546300000000,-0.471160943397,-166.1074241140,-9.879657900793,-75.76571858076,-9.879657900793,-75.76571858076,-0.471160942994,-165.4242665027
5.431546400000000,-0.469346099406,-166.1428252734,-9.895527760734,-75.80111933871,-9.895527760734,-75.80111933871,-0.469346099003,-165.4596672866
5.431546500000000,-0.467534176875,-166.1782415507,-9.911436789284,-75.83653521711,-9.911436789284,-75.83653521711,-0.467534176471,-165.4950831885
5.431546600000001,-0.465725180100,-166.2136729291,-9.927385139220,-75.87196619431,-9.927385139220,-75.87196619431,-0.465725179696,-165.5305141913
5.431546700000000,-0.463919112853,-166.2491193902,-9.943372963808,-75.90741225881,-9.943372963808,-75.90741225881,-0.463919112449,-165.5659602769
5.431546800000000,-0.462115979792,-166.2845809178,-9.959400417984,-75.94287338167,-9.959400417984,-75.94287338167,-0.462115979388,-165.6014214289
5.431546900000001,-0.460315784422,-166.3200574932,-9.975467656661,-75.97834955641,-9.975467656661,-75.97834955641,-0.460315784018,-165.6368976288
5.431547000000000,-0.458518531262,-166.3555490997,-9.991574836640,-76.01384075655,-9.991574836640,-76.01384075655,-0.458518530858,-165.6723888598
5.431547100000000,-0.456724223887,-166.3910557186,-10.00772211465,-76.04934697411,-10.00772211465,-76.04934697411,-0.456724223483,-165.7078951031
5.431547200000001,-0.454932866816,-166.4265773329,-10.02390964934,-76.08486818234,-10.02390964934,-76.08486818234,-0.454932866412,-165.7434163418
5.431547300000000,-0.453144463883,-166.4621139244,-10.04013759969,-76.12040436795,-10.04013759969,-76.12040436795,-0.453144463478,-165.7789525578
5.431547400000000,-0.451359018980,-166.4976654750,-10.05640612568,-76.15595551637,-10.05640612568,-76.15595551637,-0.451359018575,-165.8145037328
5.431547500000001,-0.449576536667,-166.5332319676,-10.07271538889,-76.19152159967,-10.07271538889,-76.19152159967,-0.449576536261,-165.8500698499
5.431547600000000,-0.447797020674,-166.5688133837,-10.08906555118,-76.22710260628,-10.08906555118,-76.22710260628,-0.447797020268,-165.8856508905
5.431547700000000,-0.446020474943,-166.6044097049,-10.10545677543,-76.26269852036,-10.10545677543,-76.26269852036,-0.446020474537,-165.9212468360
5.431547800000001,-0.444246903766,-166.6400209137,-10.12188922612,-76.29830931891,-10.12188922612,-76.29830931891,-0.444246903360,-165.9568576693
5.431547900000000,-0.442476311182,-166.6756469915,-10.13836306812,-76.33393498392,-10.13836306812,-76.33393498392,-0.442476310776,-165.9924833715
5.431548000000000,-0.440708700788,-166.7112879197,-10.15487846736,-76.36957550615,-10.15487846736,-76.36957550615,-0.440708700381,-166.0281239241
5.431548100000001,-0.438944077369,-166.7469436811,-10.17143559153,-76.40523085228,-10.17143559153,-76.40523085228,-0.438944076962,-166.0637793099
5.431548200000000,-0.437182444380,-166.7826142563,-10.18803460834,-76.44090101574,-10.18803460834,-76.44090101574,-0.437182443973,-166.0994495096
5.431548300000000,-0.435423806030,-166.8182996272,-10.20467568710,-76.47658597461,-10.20467568710,-76.47658597461,-0.435423805623,-166.1351345049
5.431548400000000,-0.433668166519,-166.8539997755,-10.22135899828,-76.51228570702,-10.22135899828,-76.51228570702,-0.433668166111,-166.1708342776
5.431548500000001,-0.431915529691,-166.8897146825,-10.23808471305,-76.54800019818,-10.23808471305,-76.54800019818,-0.431915529284,-166.2065488090
5.431548600000000,-0.430165899577,-166.9254443295,-10.25485300381,-76.58372942945,-10.25485300381,-76.58372942945,-0.430165899170,-166.2422780804
5.431548700000000,-0.428419280068,-166.9611886975,-10.27166404387,-76.61947338490,-10.27166404387,-76.61947338490,-0.428419279661,-166.2780220728
5.431548800000001,-0.426675675677,-166.9969477687,-10.28851800826,-76.65523203574,-10.28851800826,-76.65523203574,-0.426675675269,-166.3137807684
5.431548900000000,-0.424935089754,-167.0327215232,-10.30541507214,-76.69100537691,-10.30541507214,-76.69100537691,-0.424935089346,-166.3495541473
5.431549000000000,-0.423197526999,-167.0685099433,-10.32235541281,-76.72679337550,-10.32235541281,-76.72679337550,-0.423197526591,-166.3853421917
5.431549100000001,-0.421462990985,-167.1043130091,-10.33933920774,-76.76259602167,-10.33933920774,-76.76259602167,-0.421462990576,-166.4211448820
5.431549200000000,-0.419731485884,-167.1401307022,-10.35636663615,-76.79841329307,-10.35636663615,-76.79841329307,-0.419731485476,-166.4569621994
5.431549300000000,-0.418003015731,-167.1759630033,-10.37343787812,-76.83424517014,-10.37343787812,-76.83424517014,-0.418003015322,-166.4927941249
5.431549400000001,-0.416277584051,-167.2118098928,-10.39055311471,-76.87009164373,-10.39055311471,-76.87009164373,-0.416277583642,-166.5286406388
5.431549500000000,-0.414555195541,-167.2476713524,-10.40771252880,-76.90595268021,-10.40771252880,-76.90595268021,-0.414555195132,-166.5645017228
5.431549600000000,-0.412835854156,-167.2835473632,-10.42491630411,-76.94182826127,-10.42491630411,-76.94182826127,-0.412835853747,-166.6003773579
5.431549700000001,-0.411119563187,-167.3194379041,-10.44216462462,-76.97771838233,-10.44216462462,-76.97771838233,-0.411119562778,-166.6362675231
5.431549800000000,-0.409406327255,-167.3553429573,-10.45945767706,-77.01362301091,-10.45945767706,-77.01362301091,-0.409406326846,-166.6721722008
5.431549900000000,-0.407696150359,-167.3912625033,-10.47679564855,-77.04954212741,-10.47679564855,-77.04954212741,-0.407696149949,-166.7080913711
5.431550000000001,-0.405989036020,-167.4271965218,-10.49417872705,-77.08547572209,-10.49417872705,-77.08547572209,-0.405989035610,-166.7440250140
5.431550100000000,-0.404284988859,-167.4631449944,-10.51160710272,-77.12142376206,-10.51160710272,-77.12142376206,-0.404284988448,-166.7799731109
5.431550200000000,-0.402584012129,-167.4991079001,-10.52908096575,-77.15738624300,-10.52908096575,-77.15738624300,-0.402584011719,-166.8159356409
5.431550300000000,-0.400886110395,-167.5350852203,-10.54660050873,-77.19336313289,-10.54660050873,-77.19336313289,-0.400886109984,-166.8519125855
5.431550400000001,-0.399191287418,-167.5710769352,-10.56416592492,-77.22935441646,-10.56416592492,-77.22935441646,-0.399191287007,-166.8879039248
5.431550500000000,-0.397499547237,-167.6070830248,-10.58177740873,-77.26536007251,-10.58177740873,-77.26536007251,-0.397499546826,-166.9239096386
5.431550600000000,-0.395810893789,-167.6431034693,-10.59943515616,-77.30138008180,-10.59943515616,-77.30138008180,-0.395810893378,-166.9599297075
5.431550700000001,-0.394125330796,-167.6791382483,-10.61713936407,-77.33741442963,-10.61713936407,-77.33741442963,-0.394125330385,-166.9959641109
5.431550800000000,-0.392442862427,-167.7151873426,-10.63489023120,-77.37346309159,-10.63489023120,-77.37346309159,-0.392442862015,-167.0320128294
5.431550900000000,-0.390763492962,-167.7512507322,-10.65268795740,-77.40952604069,-10.65268795740,-77.40952604069,-0.390763492551,-167.0680758434
5.431551000000001,-0.389087225637,-167.7873283960,-10.67053274321,-77.44560327232,-10.67053274321,-77.44560327232,-0.389087225225,-167.1041531315
5.431551100000000,-0.387414065073,-167.8234203150,-10.68842479153,-77.48169475186,-10.68842479153,-77.48169475186,-0.387414064661,-167.1402446748
5.431551200000000,-0.385744014851,-167.8595264684,-10.70636430592,-77.51780046700,-10.70636430592,-77.51780046700,-0.385744014439,-167.1763504526
5.431551300000001,-0.384077078935,-167.8956468360,-10.72435149143,-77.55392039705,-10.72435149143,-77.55392039705,-0.384077078523,-167.2124704445
5.431551400000000,-0.382413261582,-167.9317813979,-10.74238655472,-77.59005451479,-10.74238655472,-77.59005451479,-0.382413261170,-167.2486046306
5.431551500000000,-0.380752566007,-167.9679301325,-10.76046970311,-77.62620281551,-10.76046970311,-77.62620281551,-0.380752565595,-167.2847529895
5.431551600000001,-0.379094997050,-168.0040930208,-10.77860114654,-77.66236525905,-10.77860114654,-77.66236525905,-0.379094996637,-167.3209155022
5.431551700000000,-0.377440558059,-168.0402700416,-10.79678109523,-77.69854183751,-10.79678109523,-77.69854183751,-0.377440557646,-167.3570921472
5.431551800000000,-0.375789253462,-168.0764611749,-10.81500976163,-77.73473251934,-10.81500976163,-77.73473251934,-0.375789253049,-167.3932829048
5.431551900000001,-0.374141086200,-168.1126663985,-10.83328735841,-77.77093730543,-10.83328735841,-77.77093730543,-0.374141085787,-167.4294877527
5.431552000000000,-0.372496061131,-168.1488856932,-10.85161410124,-77.80715615449,-10.85161410124,-77.80715615449,-0.372496060717,-167.4657066717
5.431552100000000,-0.370854182068,-168.1851190382,-10.86999020654,-77.84338904793,-10.86999020654,-77.84338904793,-0.370854181654,-167.5019396410
5.431552200000000,-0.369215452465,-168.2213664117,-10.88841589167,-77.87963597505,-10.88841589167,-77.87963597505,-0.369215452051,-167.5381866388
5.431552300000001,-0.367579876390,-168.2576277934,-10.90689137626,-77.91589691143,-10.90689137626,-77.91589691143,-0.367579875976,-167.5744476447
5.431552400000000,-0.365947457910,-168.2939031624,-10.92541688120,-77.95217183252,-10.92541688120,-77.95217183252,-0.365947457496,-167.6107226380
5.431552500000000,-0.364318200935,-168.3301924979,-10.94399262893,-77.98846071706,-10.94399262893,-77.98846071706,-0.364318200521,-167.6470115978
5.431552600000001,-0.362692109498,-168.3664957788,-10.96261884335,-78.02476354095,-10.96261884335,-78.02476354095,-0.362692109083,-167.6833145029
5.431552700000000,-0.361069186966,-168.4028129833,-10.98129574955,-78.06108029477,-10.98129574955,-78.06108029477,-0.361069186551,-167.7196313317
5.431552800000000,-0.359449437663,-168.4391440910,-11.00002357492,-78.09741094760,-11.00002357492,-78.09741094760,-0.359449437248,-167.7559620637
5.431552900000001,-0.357832865441,-168.4754890802,-11.01880254782,-78.13375547890,-11.01880254782,-78.13375547890,-0.357832865026,-167.7923066771
5.431553000000000,-0.356219473868,-168.5118479296,-11.03763289834,-78.17011387443,-11.03763289834,-78.17011387443,-0.356219473453,-167.8286651508
5.431553100000000,-0.354609267110,-168.5482206181,-11.05651485838,-78.20648610631,-11.05651485838,-78.20648610631,-0.354609266694,-167.8650374635
5.431553200000001,-0.353002249089,-168.5846071241,-11.07544866130,-78.24287215194,-11.07544866130,-78.24287215194,-0.353002248673,-167.9014235938
5.431553300000000,-0.351398423690,-168.6210074264,-11.09443454213,-78.27927198948,-11.09443454213,-78.27927198948,-0.351398423274,-167.9378235203
5.431553400000000,-0.349797794193,-168.6574215025,-11.11347273708,-78.31568561066,-11.11347273708,-78.31568561066,-0.349797793777,-167.9742372206
5.431553500000001,-0.348200365194,-168.6938493320,-11.13256348509,-78.35211297715,-11.13256348509,-78.35211297715,-0.348200364778,-168.0106646743
5.431553600000000,-0.346606140228,-168.7302908925,-11.15170702578,-78.38855407460,-11.15170702578,-78.38855407460,-0.346606139812,-168.0471058591
5.431553700000000,-0.345015123171,-168.7667461626,-11.17090360096,-78.42500888074,-11.17090360096,-78.42500888074,-0.345015122754,-168.0835607534
5.431553800000001,-0.343427317899,-168.8032151202,-11.19015345389,-78.46147737313,-11.19015345389,-78.46147737313,-0.343427317482,-168.1200293353
5.431553900000000,-0.341842728153,-168.8396977436,-11.20945682971,-78.49795953229,-11.20945682971,-78.49795953229,-0.341842727736,-168.1565115829
5.431554000000000,-0.340261358012,-168.8761940110,-11.22881397545,-78.53445533080,-11.22881397545,-78.53445533080,-0.340261357595,-168.1930074745
